approval_amount,contacted,email_contacted_ts,sms_contacted_ts,rent_or_own,months_at_current_residence,years_at_current_residence,direct_deposit,black_listed,language_preference,military_applicant,scheduled_payment_amt,number_of_payments,initial_decision,age
246.0,False,True,True,OWN,0,6,True,False,EN,False,39.08,26,APPROVED,52.0
751.0,False,True,True,RENT,0,1,True,False,EN,False,214.55,12,APPROVED,30.0
343.0,False,True,False,RENT,0,6,True,False,EN,False,144.08,26,APPROVED,26.0
169.0,False,True,True,RENT,3,0,True,False,EN,False,84.56,26,APPROVED,37.0
503.0,False,True,True,RENT,4,1,True,False,EN,False,38.8,52,APPROVED,23.0
363.0,False,True,True,RENT,5,0,True,False,EN,False,41.31,52,APPROVED,54.0
671.0,False,True,True,RENT,2,4,False,False,EN,False,94.84,52,APPROVED,45.0
308.0,False,True,False,RENT,5,0,False,False,EN,False,22.34,52,APPROVED,48.0
248.0,False,True,False,RENT,4,6,True,False,EN,False,28.64,52,APPROVED,29.0
370.0,False,True,True,OWN,0,4,True,False,EN,False,69.14,26,APPROVED,26.0
525.0,False,True,False,RENT,1,0,True,False,EN,False,127.41,26,DENIED,49.0
672.0,False,True,True,RENT,6,1,True,False,EN,False,100.81,24,APPROVED,41.0
394.0,False,True,True,OWN,0,6,False,False,EN,False,90.69,26,APPROVED,38.0
1059.0,False,True,False,RENT,0,2,False,False,EN,False,96.13,26,APPROVED,34.0
578.0,False,True,True,RENT,3,1,True,False,EN,False,91.03,26,APPROVED,28.0
176.0,False,True,True,RENT,0,5,False,False,EN,False,125.77,24,APPROVED,45.0
574.0,False,True,True,RENT,4,2,True,False,EN,False,85.54,52,APPROVED,34.0
211.0,False,True,True,RENT,10,6,True,False,EN,False,100.65,26,APPROVED,57.0
260.0,False,True,False,RENT,0,5,True,False,EN,False,23.6,26,APPROVED,33.0
372.0,False,True,True,RENT,1,2,True,False,ES,False,33.11,52,APPROVED,24.0
796.0,False,True,False,RENT,0,4,True,False,EN,False,120.07,26,APPROVED,36.0
364.0,False,True,True,OWN,7,0,False,False,EN,False,121.32,12,APPROVED,32.0
538.0,False,True,True,RENT,6,4,True,False,EN,False,80.77,26,APPROVED,44.0
850.0,False,True,False,RENT,0,6,True,False,EN,False,129.97,26,APPROVED,32.0
418.0,False,True,True,RENT,0,1,True,False,EN,False,84.58,52,APPROVED,36.0
745.0,False,True,True,RENT,5,2,True,False,EN,False,124.09,24,APPROVED,34.0
422.0,False,True,False,RENT,10,6,True,False,EN,False,171.85,52,APPROVED,34.0
509.0,False,True,True,RENT,0,2,True,False,EN,False,78.08,26,APPROVED,33.0
345.0,False,True,False,OWN,10,4,True,False,EN,False,51.74,26,APPROVED,39.0
209.0,False,True,False,RENT,8,1,True,False,EN,False,28.66,26,APPROVED,29.0
255.0,False,True,False,RENT,8,1,True,False,EN,False,35.16,26,APPROVED,29.0
1005.0,False,True,True,RENT,1,1,True,False,EN,False,243.7,26,APPROVED,50.0
1109.0,False,True,False,OWN,0,6,False,False,EN,False,323.86,52,APPROVED,30.0
428.0,False,True,False,RENT,3,3,False,False,EN,False,62.01,26,APPROVED,29.0
740.0,False,False,True,OWN,1,1,True,False,ES,False,80.61,52,APPROVED,44.0
225.0,False,True,True,RENT,10,0,True,False,EN,False,91.22,26,APPROVED,37.0
176.0,False,True,False,RENT,3,0,True,False,EN,False,97.42,12,APPROVED,73.0
758.0,False,True,True,RENT,0,4,False,False,EN,False,52.47,52,APPROVED,39.0
404.0,False,True,False,RENT,6,0,True,False,EN,False,77.56,26,APPROVED,36.0
1217.0,False,True,False,RENT,1,0,True,False,EN,False,287.08,26,APPROVED,29.0
145.0,False,True,True,RENT,1,6,True,False,EN,False,15.75,52,APPROVED,56.0
639.0,False,True,True,OWN,1,2,True,False,EN,False,131.51,52,APPROVED,36.0
857.0,False,True,True,OWN,11,6,False,False,EN,False,396.31,26,APPROVED,49.0
259.0,False,True,False,RENT,0,3,True,False,EN,False,37.47,26,APPROVED,42.0
575.0,False,False,True,RENT,2,2,True,False,EN,False,146.84,24,APPROVED,39.0
928.0,False,True,True,RENT,0,2,False,False,EN,False,129.47,26,APPROVED,28.0
165.0,False,True,True,OWN,0,3,True,False,EN,False,31.01,26,APPROVED,56.0
285.0,False,True,True,RENT,11,0,False,False,EN,False,83.62,26,APPROVED,37.0
531.0,False,True,True,RENT,9,0,True,False,EN,False,90.43,26,APPROVED,25.0
860.0,False,True,False,RENT,1,0,True,False,EN,False,168.28,26,APPROVED,25.0
442.0,False,False,True,RENT,0,1,True,False,EN,False,220.93,52,APPROVED,40.0
341.0,False,False,True,RENT,6,0,False,False,EN,False,42.26,26,APPROVED,20.0
414.0,False,True,True,RENT,9,0,True,False,EN,False,68.2,26,APPROVED,38.0
1410.0,False,True,True,RENT,6,0,True,False,EN,False,234.17,24,APPROVED,54.0
148.0,False,True,False,RENT,6,1,True,False,EN,False,41.1,26,APPROVED,22.0
332.0,False,True,True,OWN,10,6,False,False,EN,False,239.8,52,APPROVED,23.0
687.0,False,True,True,RENT,3,4,False,False,EN,False,211.12,26,APPROVED,36.0
481.0,False,True,False,RENT,0,3,True,False,EN,False,160.07,52,APPROVED,45.0
551.0,False,True,False,RENT,0,3,True,False,EN,False,201.47,52,APPROVED,45.0
451.0,False,True,True,RENT,7,0,False,False,EN,False,54.58,26,APPROVED,35.0
1085.0,False,True,False,RENT,4,0,True,False,EN,False,65.76,52,APPROVED,28.0
239.0,False,True,True,OWN,0,6,True,False,EN,False,31.48,26,APPROVED,60.0
268.0,False,True,True,OWN,0,5,True,False,EN,False,22.49,52,APPROVED,36.0
1404.0,False,True,False,RENT,1,0,True,False,EN,False,188.08,26,APPROVED,28.0
594.0,False,True,True,RENT,0,6,False,False,ES,False,125.35,52,APPROVED,22.0
40.0,False,True,True,RENT,0,3,False,False,EN,False,53.94,52,APPROVED,23.0
218.0,False,True,False,RENT,0,4,True,False,EN,False,16.31,52,APPROVED,58.0
551.0,False,True,False,OWN,11,6,True,False,EN,False,91.24,26,APPROVED,38.0
575.0,False,True,True,OWN,0,4,True,False,EN,False,87.58,26,APPROVED,44.0
944.0,False,True,True,OWN,0,5,True,False,EN,False,216.75,26,APPROVED,24.0
535.0,False,True,True,RENT,5,0,True,False,EN,False,124.54,24,APPROVED,34.0
91.0,False,True,True,RENT,0,3,False,False,ES,False,155.85,24,APPROVED,60.0
186.0,False,True,False,RENT,5,0,True,False,EN,False,56.25,12,APPROVED,28.0
252.0,False,True,False,RENT,0,2,True,False,EN,False,71.87,24,APPROVED,37.0
559.0,False,True,False,RENT,7,0,True,False,EN,False,64.04,26,APPROVED,25.0
517.0,False,True,True,RENT,11,6,True,False,EN,False,64.35,26,APPROVED,29.0
359.0,False,False,True,RENT,0,3,False,False,EN,False,232.16,26,APPROVED,57.0
554.0,False,True,True,RENT,6,1,True,False,EN,False,77.66,24,APPROVED,32.0
384.0,False,True,True,RENT,0,2,True,False,EN,False,93.47,26,APPROVED,30.0
104.0,False,True,False,RENT,0,3,True,False,EN,False,21.03,24,APPROVED,60.0
1353.0,False,True,True,OWN,5,0,True,False,EN,False,74.97,52,APPROVED,23.0
332.0,False,True,True,RENT,3,2,True,False,EN,False,73.78,26,APPROVED,27.0
465.0,False,True,True,RENT,0,1,True,False,EN,False,127.87,52,APPROVED,29.0
657.0,False,True,False,RENT,4,5,False,False,EN,False,51.43,52,APPROVED,23.0
1055.0,False,True,True,OWN,0,6,False,False,ES,False,141.97,26,APPROVED,35.0
536.0,False,True,False,RENT,0,6,True,False,EN,False,77.55,26,APPROVED,31.0
385.0,False,True,False,RENT,0,2,True,False,EN,False,26.72,52,APPROVED,24.0
380.0,False,True,False,RENT,5,0,False,False,EN,False,71.21,26,APPROVED,22.0
799.0,False,True,False,RENT,1,0,True,False,EN,False,48.12,52,APPROVED,28.0
196.0,False,True,True,RENT,10,1,True,False,EN,False,25.66,26,APPROVED,25.0
142.0,False,False,False,OWN,0,6,False,False,EN,False,28.6,24,APPROVED,47.0
827.0,True,True,True,OWN,0,5,False,False,EN,False,56.18,52,APPROVED,26.0
95.0,False,True,False,RENT,7,6,True,False,EN,False,213.4,26,APPROVED,57.0
7.0,False,True,True,RENT,0,3,True,False,EN,False,72.36,26,APPROVED,31.0
1148.0,False,True,True,OWN,8,6,True,False,ES,False,185.78,24,APPROVED,38.0
233.0,False,True,True,RENT,5,3,False,False,EN,False,129.1,12,APPROVED,23.0
306.0,False,True,False,RENT,1,3,True,False,EN,False,54.59,24,APPROVED,34.0
335.0,False,True,True,OWN,0,6,True,False,EN,False,110.91,24,APPROVED,51.0
636.0,False,True,False,RENT,7,3,True,False,EN,False,143.84,26,DENIED,43.0
104.0,False,True,True,RENT,1,0,True,False,EN,False,158.98,12,APPROVED,29.0
633.0,False,True,True,RENT,0,1,True,False,EN,False,90.43,24,APPROVED,20.0
858.0,False,True,False,RENT,4,6,True,False,EN,False,35.57,52,APPROVED,45.0
420.0,False,True,True,OWN,0,6,True,False,EN,False,54.28,24,APPROVED,41.0
441.0,False,True,False,OWN,3,3,False,False,EN,False,73.5,24,APPROVED,34.0
349.0,False,True,False,RENT,1,3,True,False,EN,False,64.36,26,APPROVED,28.0
706.0,False,True,True,RENT,3,0,True,False,EN,False,130.67,26,APPROVED,30.0
91.0,False,True,True,RENT,6,3,True,False,EN,False,30.34,26,APPROVED,27.0
327.0,False,True,False,OWN,0,6,True,False,EN,False,79.28,24,APPROVED,29.0
625.0,False,True,True,OWN,0,3,False,False,EN,False,171.38,12,APPROVED,31.0
104.0,False,True,True,RENT,1,0,False,False,EN,False,12.25,52,APPROVED,26.0
381.0,False,True,True,RENT,7,0,True,False,EN,False,43.84,26,APPROVED,24.0
379.0,False,True,False,RENT,3,2,True,False,EN,False,154.52,12,APPROVED,56.0
183.0,False,True,True,RENT,5,3,True,False,EN,False,71.41,52,APPROVED,28.0
180.0,False,True,True,RENT,0,4,True,False,EN,False,112.48,52,APPROVED,25.0
713.0,False,True,True,RENT,1,0,True,False,EN,False,50.38,52,APPROVED,59.0
755.0,False,True,True,RENT,0,2,True,False,ES,False,124.35,26,APPROVED,28.0
393.0,False,True,True,RENT,6,2,True,False,EN,False,85.8,26,APPROVED,22.0
346.0,False,True,True,RENT,6,0,True,False,EN,False,157.85,24,APPROVED,46.0
117.0,False,False,False,RENT,5,5,True,False,EN,False,62.76,24,APPROVED,26.0
593.0,False,True,True,RENT,0,2,True,False,EN,False,86.14,24,APPROVED,53.0
1022.0,False,True,True,RENT,6,1,True,False,EN,False,131.47,26,APPROVED,42.0
140.0,False,True,False,RENT,0,2,True,False,EN,False,112.99,12,APPROVED,70.0
129.0,False,True,False,OWN,0,6,True,False,EN,False,58.88,24,APPROVED,27.0
299.0,False,True,True,RENT,5,3,True,False,EN,False,42.92,26,APPROVED,42.0
445.0,False,True,True,RENT,5,3,True,False,EN,False,185.16,26,APPROVED,34.0
617.0,False,True,True,OWN,7,5,True,False,EN,False,210.69,12,APPROVED,20.0
432.0,False,True,True,RENT,8,2,True,True,EN,False,67.71,26,APPROVED,33.0
104.0,False,True,False,RENT,0,2,True,False,EN,False,51.9,24,APPROVED,45.0
360.0,False,True,True,OWN,1,6,True,False,EN,False,52.76,26,APPROVED,25.0
1082.0,False,True,True,RENT,11,6,True,False,EN,False,160.49,26,APPROVED,42.0
782.0,False,True,True,RENT,11,6,False,False,ES,False,258.79,12,APPROVED,46.0
256.0,False,True,True,RENT,0,1,True,False,EN,False,92.46,12,APPROVED,76.0
619.0,False,True,False,RENT,5,2,True,False,EN,False,102.21,24,APPROVED,27.0
142.0,False,True,True,RENT,0,9,True,False,EN,False,141.27,12,APPROVED,60.0
168.0,False,True,False,RENT,4,1,True,False,EN,False,38.93,26,APPROVED,31.0
333.0,False,True,True,OWN,11,6,False,False,EN,False,53.3,24,APPROVED,28.0
423.0,False,True,False,RENT,6,0,True,False,EN,False,69.57,24,APPROVED,26.0
729.0,False,True,True,RENT,5,1,True,False,EN,False,200.77,52,APPROVED,34.0
414.0,False,True,True,RENT,6,1,True,False,EN,False,62.78,26,APPROVED,31.0
185.0,False,True,True,RENT,4,3,True,False,EN,False,90.88,24,APPROVED,34.0
407.0,False,True,True,RENT,8,2,True,False,EN,False,55.04,26,APPROVED,31.0
318.0,False,True,True,RENT,0,2,False,False,EN,False,24.21,52,APPROVED,22.0
630.0,False,True,False,RENT,3,0,True,False,EN,False,206.93,24,APPROVED,37.0
40.0,False,True,False,OWN,0,5,True,False,EN,False,108.77,24,APPROVED,23.0
40.0,False,True,False,OWN,0,5,True,False,EN,False,21.68,24,APPROVED,23.0
337.0,False,True,False,RENT,0,4,False,False,EN,False,23.1,52,APPROVED,23.0
975.0,False,True,True,RENT,0,3,True,False,EN,False,75.14,52,APPROVED,30.0
166.0,False,True,True,RENT,0,1,True,False,EN,False,125.83,12,APPROVED,30.0
338.0,False,True,False,RENT,5,1,True,False,EN,False,216.83,24,APPROVED,29.0
78.0,False,True,True,RENT,1,0,True,False,EN,False,25.85,52,APPROVED,34.0
181.0,False,True,True,RENT,1,0,True,False,EN,False,28.54,26,APPROVED,22.0
926.0,False,True,True,OWN,0,6,False,False,EN,False,70.85,52,APPROVED,54.0
80.0,False,True,True,RENT,0,1,True,False,EN,False,91.72,26,APPROVED,35.0
384.0,False,True,True,RENT,0,1,True,False,EN,False,50.27,26,APPROVED,37.0
375.0,False,True,False,OWN,0,6,False,False,EN,False,68.51,52,APPROVED,37.0
201.0,False,True,True,OWN,0,4,True,False,EN,False,100.46,26,APPROVED,36.0
246.0,False,True,True,RENT,0,4,True,False,EN,False,41.32,24,APPROVED,23.0
830.0,False,True,True,RENT,2,3,False,False,EN,False,137.36,24,APPROVED,27.0
277.0,False,True,True,OWN,0,6,True,False,EN,False,141.61,26,APPROVED,30.0
741.0,False,True,True,RENT,0,5,True,False,EN,False,48.16,24,APPROVED,28.0
105.0,False,True,True,RENT,0,6,True,False,EN,False,35.0,26,APPROVED,56.0
1481.0,False,True,True,RENT,1,4,False,False,ES,False,110.83,52,APPROVED,55.0
1200.0,True,True,False,OWN,0,5,True,False,EN,False,86.36,52,APPROVED,30.0
260.0,False,True,True,OWN,0,6,True,False,EN,False,23.85,52,APPROVED,28.0
125.0,False,True,True,RENT,0,2,True,False,EN,False,26.25,26,APPROVED,29.0
307.0,False,True,True,RENT,0,2,False,False,EN,False,87.45,12,APPROVED,23.0
354.0,False,True,True,RENT,3,0,True,False,EN,False,72.77,26,APPROVED,28.0
212.0,False,True,True,RENT,2,2,True,False,EN,False,47.3,24,APPROVED,29.0
263.0,False,True,True,OWN,0,6,True,False,EN,False,238.09,12,APPROVED,45.0
512.0,False,True,True,RENT,0,3,True,False,EN,False,99.8,26,APPROVED,32.0
403.0,False,True,True,OWN,0,6,True,False,EN,False,142.97,26,APPROVED,26.0
499.0,False,True,False,RENT,0,3,True,False,EN,False,64.93,26,APPROVED,26.0
443.0,False,True,True,RENT,11,6,True,False,EN,False,33.06,52,APPROVED,32.0
390.0,False,True,False,OWN,0,6,True,False,EN,False,113.12,26,APPROVED,38.0
270.0,False,True,False,RENT,0,4,True,False,EN,False,64.89,52,APPROVED,32.0
813.0,False,True,True,OWN,0,6,True,False,EN,False,363.29,24,APPROVED,28.0
979.0,False,True,True,RENT,8,2,True,False,EN,False,95.95,52,APPROVED,41.0
691.0,False,True,True,RENT,2,2,True,False,EN,False,106.25,24,DENIED,45.0
173.0,False,True,True,RENT,0,6,False,False,EN,False,16.44,52,APPROVED,35.0
162.0,False,True,True,RENT,2,3,True,False,EN,False,54.51,26,APPROVED,34.0
568.0,False,True,True,RENT,0,3,True,False,EN,False,87.55,26,APPROVED,34.0
138.0,False,True,True,OWN,0,6,True,False,EN,False,95.85,26,APPROVED,41.0
47.0,False,True,False,RENT,0,3,True,False,EN,False,31.24,52,APPROVED,52.0
293.0,False,True,True,OWN,1,0,True,False,EN,False,52.24,26,APPROVED,64.0
363.0,False,True,True,OWN,0,6,True,False,EN,False,44.55,26,APPROVED,34.0
479.0,False,True,True,RENT,0,6,True,False,EN,False,62.31,24,APPROVED,26.0
827.0,False,True,False,RENT,0,6,True,False,EN,False,131.19,12,APPROVED,34.0
204.0,False,True,True,RENT,0,1,True,False,EN,False,31.94,26,APPROVED,35.0
95.0,False,True,True,RENT,0,3,True,False,EN,False,108.56,52,APPROVED,32.0
311.0,False,False,True,RENT,0,6,True,False,EN,False,62.19,26,APPROVED,25.0
193.0,False,True,True,RENT,0,2,True,False,EN,False,89.54,24,APPROVED,35.0
314.0,False,True,True,RENT,5,3,True,False,EN,False,296.34,52,APPROVED,44.0
386.0,False,True,True,RENT,11,6,True,False,EN,False,55.12,52,APPROVED,26.0
434.0,False,True,True,OWN,11,6,True,False,EN,False,42.47,52,APPROVED,29.0
104.0,False,True,True,RENT,0,5,True,False,EN,False,73.5,26,APPROVED,29.0
345.0,False,True,True,OWN,9,2,True,False,EN,False,209.46,26,APPROVED,44.0
219.0,False,True,True,RENT,0,6,True,False,EN,False,15.06,52,APPROVED,24.0
478.0,False,True,False,RENT,2,2,True,False,EN,False,107.8,26,APPROVED,27.0
353.0,False,True,False,RENT,7,3,True,False,EN,False,44.43,52,APPROVED,50.0
437.0,False,False,True,RENT,0,2,True,False,EN,False,26.04,52,APPROVED,35.0
352.0,False,True,True,RENT,0,3,True,False,EN,False,44.49,26,APPROVED,34.0
248.0,False,True,True,RENT,0,6,True,False,EN,False,16.62,52,APPROVED,26.0
168.0,False,True,False,OWN,1,6,True,False,EN,False,83.77,52,APPROVED,45.0
274.0,False,True,True,RENT,2,0,False,False,EN,False,44.41,24,APPROVED,39.0
475.0,False,True,False,OWN,0,5,True,False,EN,False,51.17,52,APPROVED,21.0
701.0,False,True,False,OWN,6,0,True,False,EN,False,52.18,52,APPROVED,46.0
600.0,False,True,False,RENT,0,3,True,False,EN,False,251.9,12,APPROVED,65.0
84.0,False,True,True,OWN,0,6,False,False,EN,False,68.84,52,APPROVED,46.0
946.0,False,True,True,RENT,4,3,True,False,EN,False,381.14,26,APPROVED,50.0
189.0,False,True,True,RENT,2,3,True,False,EN,False,10.17,52,APPROVED,33.0
295.0,False,True,False,RENT,4,0,True,False,EN,False,30.79,26,APPROVED,31.0
209.0,False,True,False,RENT,4,0,True,False,EN,False,35.45,26,APPROVED,48.0
1097.0,False,True,False,OWN,0,6,True,False,EN,False,149.14,52,APPROVED,20.0
232.0,False,True,True,RENT,0,3,False,False,EN,False,61.5,26,APPROVED,35.0
226.0,False,True,True,RENT,11,4,True,False,EN,False,30.8,26,APPROVED,32.0
187.0,False,True,False,OWN,0,2,True,False,EN,False,89.58,26,APPROVED,26.0
646.0,False,True,True,RENT,0,3,False,False,EN,False,206.11,26,APPROVED,33.0
181.0,False,True,False,RENT,0,6,True,False,ES,False,12.97,52,APPROVED,47.0
537.0,False,True,True,RENT,0,1,False,False,EN,False,76.72,52,APPROVED,47.0
205.0,False,True,False,OWN,0,3,True,False,EN,False,234.89,24,APPROVED,38.0
603.0,False,True,False,RENT,0,2,True,False,EN,False,91.22,26,APPROVED,32.0
505.0,False,True,True,RENT,0,2,True,False,EN,False,131.32,26,APPROVED,62.0
171.0,False,True,True,RENT,0,6,True,False,EN,False,115.23,12,APPROVED,34.0
147.0,False,True,True,RENT,0,5,False,False,EN,False,31.39,26,APPROVED,40.0
355.0,False,True,True,OWN,0,6,False,False,EN,False,36.67,52,APPROVED,28.0
337.0,False,True,True,OWN,11,6,True,False,EN,False,18.83,52,APPROVED,32.0
805.0,False,True,True,OWN,11,6,True,False,EN,False,462.0,12,APPROVED,58.0
499.0,False,True,True,RENT,4,1,True,False,EN,False,80.2,26,APPROVED,44.0
64.0,False,True,False,RENT,0,1,True,False,EN,False,39.91,52,APPROVED,35.0
564.0,False,True,False,RENT,3,5,True,False,ES,False,40.25,52,APPROVED,40.0
100.0,False,True,True,OWN,3,0,True,False,EN,False,198.35,26,APPROVED,52.0
381.0,False,False,False,RENT,3,0,True,False,EN,False,108.61,26,APPROVED,41.0
483.0,False,True,True,OWN,0,6,False,False,EN,False,35.98,52,APPROVED,54.0
946.0,False,True,False,RENT,6,1,False,False,EN,False,156.31,26,APPROVED,31.0
316.0,False,True,False,RENT,0,1,True,False,ES,False,54.2,52,APPROVED,24.0
636.0,False,True,True,RENT,6,4,False,False,ES,False,78.04,26,APPROVED,32.0
267.0,False,True,True,RENT,3,2,True,False,EN,False,44.77,24,APPROVED,49.0
768.0,False,True,False,OWN,0,3,True,False,EN,False,187.41,12,APPROVED,54.0
547.0,True,True,True,OWN,0,6,True,False,EN,False,70.08,26,APPROVED,22.0
51.0,False,True,True,RENT,6,0,True,False,EN,False,58.63,26,APPROVED,31.0
254.0,False,True,False,OWN,0,6,True,False,EN,False,93.05,52,APPROVED,28.0
182.0,False,True,False,RENT,0,3,True,False,EN,False,41.25,26,APPROVED,20.0
186.0,False,True,True,RENT,2,0,False,False,EN,False,73.87,12,APPROVED,39.0
559.0,False,True,True,RENT,0,1,True,False,EN,False,318.49,52,APPROVED,36.0
321.0,False,True,False,RENT,0,3,True,False,EN,False,68.97,26,APPROVED,47.0
778.0,False,True,True,RENT,0,1,True,False,EN,False,215.92,24,APPROVED,25.0
150.0,False,True,False,RENT,0,4,True,False,EN,False,206.4,12,APPROVED,41.0
378.0,False,True,False,OWN,11,6,True,False,EN,False,196.67,12,APPROVED,41.0
402.0,False,True,False,OWN,0,2,False,False,EN,False,59.44,26,APPROVED,29.0
731.0,False,True,False,OWN,0,4,True,False,EN,False,110.65,24,APPROVED,21.0
327.0,False,True,True,RENT,0,6,True,False,EN,False,60.39,26,APPROVED,25.0
648.0,False,True,False,OWN,0,6,True,False,EN,False,98.92,26,APPROVED,28.0
289.0,False,True,True,RENT,0,1,True,False,EN,False,52.42,52,APPROVED,24.0
445.0,False,False,False,RENT,0,2,True,False,ES,False,55.97,52,APPROVED,31.0
174.0,False,True,True,RENT,1,2,True,False,EN,False,122.54,12,APPROVED,69.0
238.0,False,True,False,RENT,0,4,False,False,ES,False,237.4,12,APPROVED,31.0
165.0,False,False,True,OWN,0,6,True,False,EN,False,109.66,52,APPROVED,67.0
1115.0,False,True,True,RENT,0,6,True,False,EN,False,302.92,12,APPROVED,21.0
373.0,False,True,True,RENT,0,2,True,False,EN,False,54.75,24,APPROVED,25.0
501.0,False,True,True,RENT,3,6,True,False,EN,False,181.39,24,APPROVED,26.0
469.0,False,True,False,RENT,0,1,False,False,ES,False,184.11,52,APPROVED,37.0
404.0,False,True,True,RENT,0,6,True,False,EN,False,60.48,26,APPROVED,23.0
356.0,False,True,True,RENT,5,5,True,False,EN,False,27.44,52,APPROVED,24.0
1564.0,False,True,True,RENT,1,1,False,False,ES,False,214.67,24,APPROVED,41.0
739.0,False,True,False,RENT,1,6,True,False,EN,False,241.22,26,APPROVED,22.0
305.0,False,True,True,RENT,0,6,True,False,EN,False,48.1,26,APPROVED,44.0
876.0,False,True,True,RENT,0,6,True,False,EN,False,163.82,26,APPROVED,38.0
376.0,False,True,True,OWN,11,6,True,False,EN,False,355.58,12,APPROVED,74.0
889.0,False,True,True,RENT,0,6,False,False,EN,False,269.32,12,APPROVED,27.0
363.0,False,True,False,RENT,11,0,True,False,EN,False,55.84,26,APPROVED,29.0
186.0,False,True,False,RENT,8,1,True,False,EN,False,37.32,26,APPROVED,37.0
100.0,False,True,True,OWN,0,6,True,False,EN,False,14.53,52,APPROVED,53.0
619.0,False,True,True,RENT,0,3,True,False,EN,False,260.16,26,APPROVED,30.0
95.0,False,True,True,RENT,3,0,True,False,EN,False,23.56,26,APPROVED,28.0
196.0,False,True,True,OWN,3,6,True,False,EN,False,78.76,12,APPROVED,57.0
1388.0,False,True,False,OWN,7,0,True,False,EN,False,119.71,26,APPROVED,36.0
195.0,False,True,False,RENT,0,6,True,False,ES,False,13.8,52,APPROVED,48.0
746.0,False,True,True,RENT,1,0,False,False,EN,False,63.75,52,DENIED,25.0
63.0,False,True,True,RENT,0,3,True,False,EN,False,32.99,52,APPROVED,44.0
397.0,False,True,True,RENT,0,1,True,False,EN,False,222.02,52,APPROVED,25.0
705.0,False,True,False,OWN,0,4,False,False,EN,False,105.25,26,APPROVED,42.0
555.0,False,True,True,RENT,0,2,True,False,EN,False,131.76,26,APPROVED,26.0
